PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Standard Type,Standard Relation,Standard Value,Activity Comment
1411,160703277,16004692,CCCNS(=O)(=O)NC1=C(C(=NC=N1)OCCOC2=NC=C(C=N2)Br)C3=CC=C(C=C3)Br,Unspecified,,,,Hit score,=,0.09467,
1412,160703371,65781,CC(C)C1=C(C=C2C(=C1)CC[C@@H]3[C@@]2(CCC[C@@]3(C)C(=O)O)C)S(=O)(=O)O,Unspecified,,,,Hit score,=,0.1341,
1413,160703438,3360,C1=CC=C(C(=C1)C(=O)OCC(CO)O)NC2=C3C=CC=C(C3=NC=C2)C(F)(F)F,Unspecified,,,,Hit score,=,0.3441,
1414,160703482,16779,C1=C(C=C(C(=C1NC(=O)C2=C(C(=CC(=C2Cl)Cl)Cl)O)O)Cl)Cl,Unspecified,,,,Hit score,=,0.1882,
1415,160703522,44205240,CCS(=O)(=O)N1CC(C1)(CC#N)N2C=C(C=N2)C3=C4C=CNC4=NC=N3,Unspecified,,,,Hit score,=,0.05063,
1416,160703568,135413553,CCN=C1NC2=C(C=C(C=C2)Cl)C(O1)(C)C3=CC=CC=C3,Unspecified,,,,Hit score,=,0.1787,
1417,160703704,54120,CC(C(=O)NCC(=O)O)SC(=O)C1=CC=CS1,Unspecified,,,,Hit score,=,0.2404,
1418,160703994,54677971,CN1C(=C(C2=C(S1(=O)=O)C=CS2)O)C(=O)NC3=CC=CC=N3,Unspecified,,,,Hit score,=,0.3342,
1419,160704047,4850,C1CN(CCN1CC2=CC3=C(C=C2)OCO3)C4=NC=CC=N4,Unspecified,,,,Hit score,=,0.08373,
1420,160704050,8362,CC1CC(CC(C1)(C)C)OC(=O)C2=CC=CC=C2O,Unspecified,,,,Hit score,=,0.04745,
1421,160704065,4511,C1=C(C=C(C=C1[N+](=O)[O-])[N+](=O)[O-])C(=O)N,Unspecified,,,,Hit score,=,0.1568,
1422,160704082,4619,CCC(CC)(C1=CC=CC=C1)C(=O)OCCOCCN(CC)CC,Unspecified,,,,Hit score,=,0.254,
1423,160704100,134669,C(CO)CSC[C@@H](C(=O)O)N,Unspecified,,,,Hit score,=,0.1737,
1424,160704141,3275,CCN(CC)CCOC1=CC=CC=C1C(=O)CCC2=CC=CC=C2,Unspecified,,,,Hit score,=,0.08032,
1425,160704167,68865,CCN(CC)CC(=O)OC1=CC=C(C=C1)NC(=O)C,Unspecified,,,,Hit score,=,0.2265,
1426,160704172,5282459,COC1=CC(=CC(=C1OC)OC)/C=C/C(=O)N2CCN(CC2)CC(=O)N3CCCC3,Unspecified,,,,Hit score,=,0.05308,
1427,160706595,2557,CN1CC(C2=CC(=C(C=C21)O)N=NC(=O)N)O,Unspecified,,,,Hit score,=,0.2804,
1428,160707700,2324,CC1=C(C(C(=C(N1)C)C(=O)OC2CCCN(C2)CC3=CC=CC=C3)C4=CC(=CC=C4)[N+](=O)[O-])C(=O)OC,Unspecified,,,,Hit score,=,0.1919,
1429,160707851,22024915,C#CC1=CC(=CC=C1)NC2=NC=NC3=CC4=C(C=C32)OCCOCCOCCO4,Unspecified,,,,Hit score,=,0.1043,
1430,160708387,9865528,C1=CC=C(C=C1)[C@H](CNCCC2=CC=C(C=C2)NC(=O)CC3=CSC(=N3)N)O,Unspecified,,,,Hit score,=,0.07205,
1431,160708513,11707110,CC1=C2C(=C(N(C1=O)C)NC3=C(C=C(C=C3)I)F)C(=O)N(C(=O)N2C4=CC=CC(=C4)NC(=O)C)C5CC5,Unspecified,,,,Hit score,=,-0.4857,
1432,160708567,9832912,C[C@@H]\1C/C(=C/C[C@@H]2C[C@@H](C[C@@]3(O2)C/C(=N\OC)/[C@@H]([C@H](O3)/C(=C/C(C)C)/C)C)OC(=O)[C@@H]4C=C([C@H]([C@@H]5[C@]4(/C(=C/C=C1)/CO5)O)O)C)/C,Unspecified,,,,Hit score,=,0.3085,
1433,160708577,71413,CCN(CC)CCCN(C1CC2=CC=CC=C2C1)C3=CC=CC=C3.Cl,Unspecified,,,,Hit score,=,0.2277,
1434,160708617,5205,CN1CCC2=C(C1)C3=CC=CC=C3CC4=CC=CC=C24,Unspecified,,,,Hit score,=,0.04395,
1435,160708644,72106,C1COCCN1CCOC(=O)C2=C(N=CC=C2)NC3=CC=CC(=C3)C(F)(F)F,Unspecified,,,,Hit score,=,0.09756,
1436,160708652,68749,CC(=O)OC1=CC=CC=C1C(=O)OC2=CC=CC=C2OC,Unspecified,,,,Hit score,=,0.1414,
1437,160708695,3036505,C1=CC=C(C=C1)/C(=C(/C2=CC=CC=C2)\C3=CC=C(C=C3)OCCO)/CCCl,Unspecified,,,,Hit score,=,0.1219,
1438,160708725,23663956,CCCC(CCC)C(=O)O.CCCC(CCC)C(=O)[O-].[Na+],Unspecified,,,,Hit score,=,0.2277,
1439,160708744,24775005,C[C@@H]1CN(C[C@@H](O1)C)C2=NC=C(C=C2)NC(=O)C3=CC=CC(=C3C)C4=CC=C(C=C4)OC(F)(F)F,Unspecified,,,,Hit score,=,0.05683,
1440,160708800,31635,C1=CC=C(C=C1)CCNC2=CC=CC=C2C(=O)O,Unspecified,,,,Hit score,=,0.2813,
1441,160708908,114750,CN1C(=O)C[C@H](NC1=O)C(=O)N[C@@H](CC2=CN=CN2)C(=O)N3CCC[C@H]3C(=O)N,Unspecified,,,,Hit score,=,0.1273,
1442,160708964,9892071,C[C@@H]1[C@@H]2[C@H](C(=O)N2C(=C1SC3CN(C3)C4=NCCS4)C(=O)OCOC(=O)C(C)(C)C)[C@@H](C)O,Unspecified,,,,Hit score,=,0.09408,
1443,160709019,9574768,C[C@H](CN1C=NC2=C(N=CN=C21)N)OC[P@@](=O)(N[C@@H](C)C(=O)OC(C)C)OC3=CC=CC=C3,Unspecified,,,,Hit score,=,0.2046,
1444,163312392,174174,CN1[C@@H]2CC[C@H]1CC(C2)OC(=O)C(CO)C3=CC=CC=C3,Unspecified,,,,Hit score,=,0.04488,
1445,163312423,5282593,CN1[C@@H]2CC[C@H]1CC(C2)OC(=O)C(C3=CC=CC=C3)O,Unspecified,,,,Hit score,=,0.09594,
1446,163315330,5574924,CC1=CC[C@@]23[C@H]1[C@@H]4[C@@H](CC[C@@]2(O3)C)C(=C)C(=O)O4,Unspecified,,,,Hit score,=,0.02107,
1447,163315619,11625818,CC[C@@H](C1=NC2=C(C(=CC=C2)F)C(=O)N1C3=CC=CC=C3)NC4=NC=NC5=C4NC=N5,Unspecified,,,,Hit score,=,0.4259,"N=2 (0.443206551,0.408668113)"
1448,163315790,23652731,CCCCCCCC(=O)N[C@H](CN1CCCC1)[C@@H](C2=CC3=C(C=C2)OCCO3)O,Unspecified,,,,Hit score,=,-0.0874,
1449,163319882,11949652,CC1=NN(C(=C1)N2CCN(CC2)[C@H]3C[C@H](NC3)C(=O)N4CCSC4)C5=CC=CC=C5,Unspecified,,,,Hit score,=,0.3043,
1450,163322661,6917864,C[C@@H]1CC[C@H]2[C@H]([C@@H](O[C@H]3[C@@]24[C@H]1CC[C@](O3)(OO4)C)OC(=O)CCC(=O)O)C,Unspecified,,,,Hit score,=,0.2142,
1451,163323209,16222096,C1CCN[C@@H](C1)C2(CN(C2)C(=O)C3=C(C(=C(C=C3)F)F)NC4=C(C=C(C=C4)I)F)O,Unspecified,,,,Hit score,=,-0.006789,
1452,163324801,51049968,C1C[C@H](C2=C(C=CC=N2)[C@H]([C@@H]1C3=C(C(=CC=C3)F)F)N)OC(=O)N4CCC(CC4)N5C6=C(NC5=O)N=CC=C6,Unspecified,,,,Hit score,=,0.2662,
1453,163326055,56959087,COCCOCCOCCOCCOCCOCCOCCO[C@H]1CC[C@]2([C@H]3CC4=C5[C@]2([C@H]1OC5=C(C=C4)O)CCN3CC=C)O,Unspecified,,,,Hit score,=,0.106,
1454,163326535,25183872,B([C@H](CC(C)C)NC(=O)CNC(=O)C1=C(C=CC(=C1)Cl)Cl)(O)O,Unspecified,,,,Hit score,=,-0.7016,
1455,163329493,65264,CN1C2CCCC1CC(C2)NC(=O)C3=NN(C4=CC=CC=C43)C.Cl,Unspecified,,,,Hit score,=,0.1701,
1456,163329494,3410,CC(CC1=CC=C(C=C1)OC)NCC(C2=CC(=C(C=C2)O)NC=O)O,Unspecified,,,,Hit score,=,-0.2297,
1457,163333075,16760425,CC(C)N1C2=CC=CC=C2C(=C1/C=C/C(CC(CC(=O)[O-])O)O)C3=CC=C(C=C3)F.[Na+],Unspecified,,,,Hit score,=,0.0921,
1458,163333100,108052,C[C@@]12CCC3=C([C@H]1CC[C@]45[C@H]2CC[C@H](C4)[C@](C5)(CO)O)C=CO3,Unspecified,,,,Hit score,=,0.168,
1459,163333567,65326,C[C@@H]([C@@H](C1=CC=CC=C1)O)NC.Cl,Unspecified,,,,Hit score,=,0.3718,
1460,163336436,55645,CCCN1CC(CC2C1CC3=C(C2)C(=CC=C3)O)NS(=O)(=O)N(CC)CC,Unspecified,,,,Hit score,=,0.09123,
1461,163336442,9992825,CC(C)NC1CCN2C3=C(C1O)C=CC=C3NC2=O,Unspecified,,,,Hit score,=,-0.2417,
1462,163339898,56951485,CN(C)[C@H]1[C@@H]2C[C@@H]3CC4=C(C=C(C(=C4C(=C3C(=O)[C@@]2(C(=C(C1=O)C(=O)N)O)O)O)O)NC(=O)CN5CCCC5)F.Cl.Cl,Unspecified,,,,Hit score,=,0.2526,
1463,164127590,23669322,CC1=C(OC2=C1C(=O)C(=O)C3=C2C=CC4=C3CCCC4(C)C)S(=O)(=O)[O-].[Na+],Unspecified,,,,Hit score,=,0.113,
1464,164127704,71716069,CCCC(=O)O[C@@]1([C@@H](C[C@H]2[C@@]1(CC(=O)[C@@]3([C@H]2CCC4=CC(=O)C=C[C@@]43C)F)C)C)C(=O)CCl,Unspecified,,,,Hit score,=,0.1427,
1465,164129602,44599207,CCC1=C(C=CC(=C1)/C(=N/OCC2=CC(=C(C=C2)C3CCCCC3)C(F)(F)F)/C)CN4CC(C4)C(=O)O,Unspecified,,,,Hit score,=,-0.1293,
1466,164136053,65575,C[C@@H]1CC[C@@H]2[C@]13CC[C@@]([C@H](C3)C2(C)C)(C)O,Unspecified,,,,Hit score,=,0.05802,
1467,164138925,11043,C1=CC2=C(C(=C(C=C2S(=O)(=O)O)I)O)N=C1,Unspecified,,,,Hit score,=,0.2325,
1468,164141181,11256664,CC1=C2C=C(C=CC2=C(C(=N1)C(=O)NCC(=O)O)O)OC3=CC=CC=C3,Unspecified,,,,Hit score,=,0.4477,
1469,164141658,163761,CC1=CC(=NC2=C1C(=C(C=C2NC(C)CCCN)OC)OC3=CC=CC(=C3)C(F)(F)F)OC.C(CC(=O)O)C(=O)O,Unspecified,,,,Hit score,=,0.101,
1470,164141688,,,Unspecified,,,,Hit score,=,0.07116,
1471,174484600,1985,CC(=O)NC1=C(C=CC(=C1)[As](=O)(O)O)O,Unspecified,,,,Hit score,=,0.1947,
1472,174486688,56649450,CC1=C(SC(=N1)NC(=O)N2CCC[C@H]2C(=O)N)C3=CC(=NC=C3)C(C)(C)C(F)(F)F,Unspecified,,,,Hit score,=,0.6194,
1473,174489630,11610526,CN1CCC(CC1)C(=O)C2=NC(=CC=C2)NC(=O)C3=C(C=C(C=C3F)F)F,Unspecified,,,,Hit score,=,-0.04275,
1474,174489655,5353788,CCO/C(=N/C1=C[N+](=NO1)N2CCOCC2)/[O-],Unspecified,,,,Hit score,=,0.2896,
1475,174489721,4417,CCN(CC)CCOC(=O)C(CC1CCCO1)CC2=CC=CC3=CC=CC=C32,Unspecified,,,,Hit score,=,0.1229,
1476,174489722,657309,CC(C)[N+]1([C@@H]2CC[C@H]1CC(C2)OC(=O)C(CO)C3=CC=CC=C3)C,Unspecified,,,,Hit score,=,0.06429,"N=2 (0.106678591,0.021899997)"
1477,174494329,2836187,C1=CC=C(C=C1)NCC(CN2C3=C(C=C(C=C3)Br)C4=C2C=CC(=C4)Br)O,Unspecified,,,,Hit score,=,0.183,
1478,174499801,439378,CCNC(=O)CC[C@@H](C(=O)O)N,Unspecified,,,,Hit score,=,0.04805,
1479,174499867,2178,CCCC1=NC=C(C(=N1)N)C[N+]2=CC=CC=C2C,Unspecified,,,,Hit score,=,0.04873,
1480,174499979,442912,CC[C@H]1CN2CCC1C[C@@H]2[C@H](C3=C4C=C(C=CC4=NC=C3)OC)O,Unspecified,,,,Hit score,=,0.1882,
1481,174500142,6918119,CS(=O)(=O)O.C1[C@@H]2CC(C[C@H]3N2CC(=O)C1C3)OC(=O)C4=CNC5=CC=CC=C54.O,Unspecified,,,,Hit score,=,0.1048,
1482,174508538,23649325,CCOC(=O)C1=C(N=C(C(=C1)C#N)N2CCC(CC2)C(=O)NS(=O)(=O)CC3=CC=CC=C3)C,Unspecified,,,,Hit score,=,0.3229,
1483,174510187,50905713,C[C@@H](C1=CC2=C(C(=CC=C2)Cl)C(=O)N1C3=CC=CC=C3)NC4=NC=NC5=C4NC=N5,Unspecified,,,,Hit score,=,0.6035,
1484,174510188,24831714,CCOC1=CC=C(C=C1)CC2=C(C=CC(=C2)[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)SC)O)O)O)Cl,Unspecified,,,,Hit score,=,0.2293,
1485,174510189,71661251,CC(C)[C@@H](C(=O)N1CCC[C@H]1C2=NC=C(N2)C3=CC4=C(C=C3)N5[C@@H](OC6=C(C5=C4)C=CC(=C6)C7=CN=C(N7)[C@@H]8CCCN8C(=O)[C@H](C(C)C)NC(=O)OC)C9=CC=CC=C9)NC(=O)OC,Unspecified,,,,Hit score,=,-0.03781,
1486,174510190,9828310,CCCCCCCC/C=C/CCCCCCCC(=O)OC[C@@H]1[C@H](C([C@@H](O1)N2C=CC(=NC2=O)N)(F)F)O,Unspecified,,,,Hit score,=,0.08488,
1487,174510196,9601226,CCC(=O)O[C@H](C(C)C)O[P@](=O)(CCCCC1=CC=CC=C1)CC(=O)N2C[C@@H](C[C@H]2C(=O)O)C3CCCCC3,Unspecified,,,,Hit score,=,0.3051,
1488,174510230,7699,CCCCNC1=CC=C(C=C1)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC,Unspecified,,,,Hit score,=,0.09156,
1489,174510288,4832,CC[N+]1(CCCC(C1)OC(=O)C(C2=CC=CC=C2)(C3=CC=CC=C3)O)C,Unspecified,,,,Hit score,=,0.1116,
1490,174510290,4839,CCN1CCCC(C1)OC(=O)C(C2=CC=CC=C2)C3=CC=CC=C3,Unspecified,,,,Hit score,=,0.179,
1491,174510990,67505836,CC(C)[C@@H](C(=O)N1CC2(CC2)C[C@H]1C3=NC=C(N3)C4=CC5=C(C=C4)C6=C(C5(F)F)C=C(C=C6)C7=CC8=C(C=C7)N=C(N8)[C@@H]9[C@H]1CC[C@H](C1)N9C(=O)[C@H](C(C)C)NC(=O)OC)NC(=O)OC,Unspecified,,,,Hit score,=,-0.2222,
1492,174515456,4117,CC(CC1=CC=CC=C1OC)NC,Unspecified,,,,Hit score,=,0.08963,
1493,174520171,47517,C1COC(CN1)COC2=CC=CC3=C2CC=C3.Cl,Unspecified,,,,Hit score,=,-0.04248,
1494,174520562,3590,CC(CCCC(C)(C)O)N,Unspecified,,,,Hit score,=,0.1609,
1495,174522973,57379345,CC1=CC(=C(C=C1C2CCNCC2)OC(C)C)NC3=NC=C(C(=N3)NC4=CC=CC=C4S(=O)(=O)C(C)C)Cl,Unspecified,,,,Hit score,=,0.03368,
1496,194134279,3793,CCC(C)N1C(=O)N(C=N1)C2=CC=C(C=C2)N3CCN(CC3)C4=CC=C(C=C4)OCC5COC(O5)(CN6C=NC=N6)C7=C(C=C(C=C7)Cl)Cl,Unspecified,,,,Hit score,=,0.05218,
1497,194134290,9570757,CN1C(=NN=N1)SCC2=C(N3[C@@H]([C@@H](C3=O)NC(=O)/C(=N\OC)/C4=CSC(=N4)N)SC2)C(=O)O,Unspecified,,,,Hit score,=,0.1641,
1498,194145540,17980288,C1=CC(=CC=C1C(=O)NC2=CC=C(C=C2)C(C(F)(F)F)(C(F)(F)F)O)C(F)(F)F,Unspecified,,,,Hit score,=,0.2642,
1499,194147758,57928403,C1[C@@H]2CC3(C[C@@H](C2NC4=C5C=CNC5=NC=C4C(=O)N)CC1C3)O,Unspecified,,,,Hit score,=,0.009204,
1500,194147759,49846579,CC1(CCC(=C(C1)C2=CC=C(C=C2)Cl)CN3CCN(CC3)C4=CC(=C(C=C4)C(=O)NS(=O)(=O)C5=CC(=C(C=C5)NCC6CCOCC6)[N+](=O)[O-])OC7=CN=C8C(=C7)C=CN8)C,Unspecified,,,,Hit score,=,0.1129,
1501,194154702,135565082,CN1C(=NC=N1)[C@@H]2[C@H](NC3=CC(=CC4=C3C2=NNC4=O)F)C5=CC=C(C=C5)F,Unspecified,,,,Hit score,=,0.1593,
1502,194161762,6975516,CCOC(=O)O[C@@H]([C@@H]1C[C@@H]2CCN1C[C@@H]2C=C)C3=C4C=C(C=CC4=NC=C3)OC,Unspecified,,,,Hit score,=,0.1872,"N=2 (0.300173552,0.074216205)"
1503,194161780,62894,C1CC(C(NC1)CC(=O)CN2C=NC3=CC(=C(C=C3C2=O)Cl)Br)O,Unspecified,,,,Hit score,=,0.1357,
1504,194161866,5284632,C1CC[N+]2(C1)[C@@H]3CC[C@H]2CC(C3)OC(=O)C(C4=CC=CC=C4)(C5=CC=CC=C5)O,Unspecified,,,,Hit score,=,0.08693,
1505,194168802,54385,C[C@@H]1CN(CC[C@@]1(C2=CC=CC=C2)C(=O)O)C3CCC(CC3)(C#N)C4=CC=C(C=C4)F,Unspecified,,,,Hit score,=,0.1177,
1506,194175381,56640146,CC(C)(C)C1=CC(=CC(=C1OC)C2=CC3=C(C=C2)C=C(C=C3)NS(=O)(=O)C)N4C=CC(=O)NC4=O,Unspecified,,,,Hit score,=,0.3029,
1507,194182477,443874,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@H]2CS[C@@H](CN(C2=O)CC(=O)O)C3=CC=CS3,Unspecified,,,,Hit score,=,0.08409,
1508,194189077,9811834,CCOC(=O)[C@H](C)C[C@@H](CC1=CC=C(C=C1)C2=CC=CC=C2)NC(=O)CCC(=O)O,Unspecified,,,,Hit score,=,0.07267,
1509,242084595,7697,C1=CC(=CC=C1OCC(CO)O)Cl,Unspecified,,,,Hit score,=,-0.006972,
1510,242084613,41774,C[C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H](O[C@@H]([C@@H]([C@H]2O)O)O[C@@H]3[C@H](OC([C@@H]([C@H]3O)O)O)CO)CO)O)O)N[C@H]4C=C([C@H]([C@@H]([C@H]4O)O)O)CO,Unspecified,,,,Hit score,=,0.1888,
1511,242105779,11434515,C1C[N+]2(CCC1[C@H](C2)OC(=O)C(C3=CC=CS3)(C4=CC=CS4)O)CCCOC5=CC=CC=C5,Unspecified,,,,Hit score,=,0.1761,
1512,242110470,135413538,C[C@H](C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)O[C@@H]2[C@@H](N(CCO2)CC3=NN(C(=O)N3)P(=O)(O)O)C4=CC=C(C=C4)F,Unspecified,,,,Hit score,=,0.000417,
1513,242111127,50192,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@@H]([C@]2(C[C@@H]1N4CC[N+](CC4)(C)C)C)CC[C@]5([C@H]3C[C@@H]([C@@H]5OC(=O)C)N6CC[N+](CC6)(C)C)C,Unspecified,,,,Hit score,=,0.1412,
1514,242111130,5966,CN(CCCCCCCCCCN(C)C(=O)OC1=CC=CC(=C1)[N+](C)(C)C)C(=O)OC2=CC=CC(=C2)[N+](C)(C)C,Unspecified,,,,Hit score,=,0.1597,
1515,242111136,16052039,CCCCCCCCCCCCCCCC(=O)O[C@@H]1[C@H]([C@H]([C@H](O[C@@H]1SC)[C@@H]([C@H](C)Cl)NC(=O)[C@@H]2C[C@H](CN2C)CCC)O)O,Unspecified,,,,Hit score,=,0.1881,
1516,242115118,6473883,CC[C@@H]1[C@@]([C@H]2[C@H]([C@H]([C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]3C[C@@]([C@H]([C@@H](O3)C)O)(C)OC)C)O[C@H]4[C@@H]([C@H](C[C@H](O4)C)N(C)C)O)(C)O)C)N[C@H](O2)COCCOC)C)(C)O,Unspecified,,,,Hit score,=,0.05651,
1517,242138245,4668801,COC(=O)C1=CSC(=N1)C(=O)C2=CNC3=CC=CC=C32,Unspecified,,,,Hit score,=,0.2485,
1518,242144726,128019,C1=CC=C(C(=C1)C2=CC(=CC(=C2)CP(=O)(O)O)C[C@@H](C(=O)O)N)Cl,Unspecified,,,,Hit score,=,0.1456,
1519,242217204,66593,C1=CC2=C(C=C1Cl)NC=CC2=O,Unspecified,,,,Hit score,=,0.1769,
1520,242277329,4593,CC1=C(C=C(C(=O)N1)C#N)C2=CN3C=CN=C3C=C2,Unspecified,,,,Hit score,=,0.1194,
1521,242278744,9926449,COC1=C(C(=C(C=C1)CN2CCNCC2)OC)OC.Cl,Unspecified,,,,Hit score,=,0.06907,
1522,242291132,100472,C1=CC=C(C=C1)C2=CC=C(C=C2)CC(=O)NC3=CC=CC=N3,Unspecified,,,,Hit score,=,0.2732,
1523,242313646,10177784,C1=CC(=C(C=C1C(F)(F)F)NC(=O)NC2=C(C=CC(=C2)C(F)(F)F)O)O,Unspecified,,,,Hit score,=,0.158,
1524,242361547,121919,C1C(=O)N(C2=C(C=C(C=C2)Br)C(=N1)C3=CC=CC=C3)CC(=O)NN,Unspecified,,,,Hit score,=,0.07373,
1525,242383431,12450,CCN(CC)C1=CC=C(C=C1)C(=C2C=CC(=[N+](CC)CC)C=C2)C3=CC=CC=C3,Unspecified,,,,Hit score,=,0.02153,
1526,242398361,12492,C[C@@H]1CCC[C@@H](N1NC(=O)C2=CC(=C(C=C2)Cl)S(=O)(=O)N)C,Unspecified,,,,Hit score,=,0.2705,
1527,242405428,11698390,C1=CC=C(C=C1)C(C2=CC=CC=C2)NCCNC(C3=CC=CC=C3)C4=CC=CC=C4.Cl.Cl,Unspecified,,,,Hit score,=,-0.03001,
1528,242434813,10089466,C[N+]1=CC=C(C=C1)C(=O)NCC2=CC=CC=C2.[I-],Unspecified,,,,Hit score,=,-0.002396,
1529,242438978,66826,C1=CC(=CC=C1[N+](=O)[O-])[As](=O)(O)O,Unspecified,,,,Hit score,=,0.01938,
1530,242456060,5243,C1=CC=NC(=C1)C(C2=CC=C(C=C2)OS(=O)(=O)O)C3=CC=C(C=C3)OS(=O)(=O)O,Unspecified,,,,Hit score,=,0.001463,
1531,242460826,6912,C([C@H](C([C@H](CO)O)O)O)O,Unspecified,,,,Hit score,=,0.1332,
1532,242469447,3002120,CC1=NC=C(C(=N1)N)CN(/C(=C(/SS/C(=C(/N(C=O)CC2=CN=C(N=C2N)C)\C)/CCOC(=O)C(C)C)\CCOC(=O)C(C)C)/C)C=O,Unspecified,,,,Hit score,=,0.1859,
1533,242471383,9904502,C[C@]12CCC3C(C1CCC2=O)C(=O)C=C4[C@@]3(CC[C@@H](C4)O)C,Unspecified,,,,Hit score,=,0.08537,
1534,242495157,5487427,C[N+]1([C@@H]2CC(C[C@H]1[C@H]3[C@@H]2O3)OC(=O)C(C4=CC=CS4)(C5=CC=CS5)O)C,Unspecified,,,,Hit score,=,0.1855,
1535,242501994,135398559,C1[C@@H](N(C2=C(N1)N=C(NC2=O)N)C=O)CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)O)C(=O)O,Unspecified,,,,Hit score,=,0.1157,
1536,242502176,40704,CC1(C2CCC(C1C2)CCOCC[N+]3(CCOCC3)CC4=CC(=C(C=C4Br)OC)OC)C,Unspecified,,,,Hit score,=,0.008482,
1537,242515946,222154,CC1C(C(C(C(O1)O[C@H]2CC[C@@]3([C@H]4CC[C@@]5([C@H](CC[C@@]5([C@@H]4CCC3=C2)O)C6=COC(=O)C=C6)C)C)O)O)O,Unspecified,,,,Hit score,=,-0.48,
1538,242521480,25141092,CN1CCN(CC1)C2=CC(=C(C=C2)C(=O)NC3=NNC4=C3C=C(C=C4)CC5=CC(=CC(=C5)F)F)NC6CCOCC6,Unspecified,,,,Hit score,=,0.04314,
1539,242528271,5351362,CC1=CC=C(C=C1)/C=C\2/C(=O)/C(=C/C3=CC=C(C=C3)C)/CNC2.Cl,Unspecified,,,,Hit score,=,0.05741,"N=2 (0.0708905,0.043927144)"
1540,242535076,107841,CCN(CC)CCC(=O)N1C2=CC=CC=C2SC3=C1C=C(C=C3)NC(=O)OCC,Unspecified,,,,Hit score,=,0.2302,
1541,242547272,16961,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)COP(=O)([O-])[O-])O)C)O)F)C.[Na+].[Na+],Unspecified,,,,Hit score,=,0.2627,
1542,242548696,15981397,CNCC1=CN(C(=C1)C2=CC=CC=C2F)S(=O)(=O)C3=CN=CC=C3,Unspecified,,,,Hit score,=,0.1252,
1543,242549697,26533,CCNC1(CCCCC1=O)C2=CC=CS2,Unspecified,,,,Hit score,=,0.2012,
1544,242549748,20054871,C[N+]1([C@@H]2CC(C[C@H]1[C@H]3[C@@H]2O3)OC(=O)[C@H](CO)C4=CC=CC=C4)CC5CC5,Unspecified,,,,Hit score,=,0.08586,
1545,242549795,56032,CC1=C(C(=CC=C1)CC2=CN=CN2)C,Unspecified,,,,Hit score,=,0.2278,
1546,242549858,71353,CN(C)[C@@H](CCOC1=CC=CC2=CC=CC=C21)C3=CC=CC=C3,Unspecified,,,,Hit score,=,0.1691,
1547,242550025,6456014,CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=C(C5=CC=CC=C5N=C4C3=C2)CCNC(C)C)O,Unspecified,,,,Hit score,=,0.3416,
1548,242550034,9822750,CCOC(=O)C1=C(NC(=C([C@@H]1C2=CC=CC=C2Cl)C(=O)OC)C)COCCN,Unspecified,,,,Hit score,=,-0.04073,
1549,242550035,204108,CC(C)(C)C1=CC(=C(C=C1)OC)CN[C@@H]2[C@@H](N3CCC2CC3)C(C4=CC=CC=C4)C5=CC=CC=C5,Unspecified,,,,Hit score,=,-0.04728,
1550,242550037,10071196,CC(C)COC1=CC=C(C=C1)CNC(=O)N(CC2=CC=C(C=C2)F)C3CCN(CC3)C,Unspecified,,,,Hit score,=,-0.09171,
1551,242550045,9930049,COC1=C(C=C(C=C1)CCO[C@@H]2CCCC[C@H]2N3CC[C@H](C3)O)OC,Unspecified,,,,Hit score,=,0.04877,
1552,242550097,5648,CCC(C)C(C1=CC=CC=C1)C(=O)OCC[N+](C)(CC)CC,Unspecified,,,,Hit score,=,0.1761,
1553,242566453,20838637,C1C(C(C(C1O)/C=C/C(COC2=CC(=CC=C2)Cl)O)C/C=C\CCCC(=O)O)O,Unspecified,,,,Hit score,=,-0.03107,
1554,242568913,15605556,CC(CCC=C(C)C)NC.CC(CCC=C(C)C)NC.[C@@H]([C@@H]([C@H](C(=O)O)O)O)([C@@H](C(=O)O)O)O,Unspecified,,,,Hit score,=,0.06837,
1555,242572121,441412,CCCOC(C1=CC=CC=C1)(C2=CC=CC=C2)C(=O)OC3CCN(CC3)C.Cl,Unspecified,,,,Hit score,=,0.3138,
