PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Standard Type,Standard Relation,Standard Value
951,103771015,77997,CN(C)CCC1=CNC2=C1C=C(C=C2)CN3C=NC=N3.C1=CC=C(C=C1)C(=O)O,Unspecified,,,,Inhibition index,=,0.7991
952,103771022,2343,C1=CC=C(C=C1)CSCC2=NS(=O)(=O)C3=CC(=C(C=C3N2)Cl)S(=O)(=O)N,Unspecified,,,,Inhibition index,=,0.2487
953,103771024,23685176,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)[C@@H](C3=CC=CC=C3)NC(=O)N4CCNC4=O)C(=O)[O-])C.[Na+],Unspecified,,,,Inhibition index,=,0.01854
954,103771029,43507,C1C(=C(N2[C@H](S1)[C@@H](C2=O)NC(=O)CC3=CC=CC=C3CN)C(=O)O)CSC4=NN=NN4CC(=O)O,Unspecified,,,,Inhibition index,=,0.03873
955,103771032,68589,C1=CC(=CC=C1COC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl)Cl.[N+](=O)(O)[O-],Unspecified,,,,Inhibition index,=,-0.1718
956,103771033,443866,CC1=CC=CN2C1=NC=C(C2=O)C3=NN=N[N-]3.[K+],Unspecified,,,,Inhibition index,=,0.2426
957,103771035,36207,CN1CCCCC1CCN2C3=CC=CC=C3SC4=C2C=C(C=C4)S(=O)C.C1=CC=C(C=C1)S(=O)(=O)O,Unspecified,,,,Inhibition index,=,0.3037
958,103771042,9570076,CC(C)N=C(N)/N=C(\N)/NC1=CC=C(C=C1)Cl.Cl,Unspecified,,,,Inhibition index,=,-0.1235
959,103771044,123601,CC(C)(C)NC[C@@H](C1=CC(=C(C=C1)O)CO)O.Cl,Unspecified,,,,Inhibition index,=,1.311
960,103771046,36708,CCCNCC(COC1=CC=CC=C1C(=O)CCC2=CC=CC=C2)O.Cl,Unspecified,,,,Inhibition index,=,0.6744
961,103771065,62857,CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F.Cl,Unspecified,,,,Inhibition index,=,-0.04141
962,103771085,66069,CN(C)CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)C(F)(F)F.Cl,Unspecified,,,,Inhibition index,=,-0.1177
963,103771086,6081,CC(C(C1=C(C=CC(=C1)OC)OC)O)N.Cl,Unspecified,,,,Inhibition index,=,0.01818
964,103771092,5311066,C[C@]12C[C@@H]([C@H]3[C@H]([C@@H]1C[C@@H]4[C@]2(OC(O4)(C)C)C(=O)CO)CCC5=CC(=O)C=C[C@]35C)O,Unspecified,,,,Inhibition index,=,1.58
965,103771093,135398741,CC(C)[C@@H](C(=O)OCCOCN1C=NC2=C1N=C(NC2=O)N)N.Cl,Unspecified,,,,Inhibition index,=,0.01019
966,103771094,68647,CC1=NC=CN1CC2CCC3=C(C2=O)C4=CC=CC=C4N3C.Cl,Unspecified,,,,Inhibition index,=,1.665
967,103771095,3011155,COC1=NC(=NC2=C1N=CN2[C@H]3[C@H]([C@@H]([C@H](O3)CO)O)O)N,Unspecified,,,,Inhibition index,=,0.6107
968,103771098,104769,CC(C)NCC(COC1=CC=C(C=C1)CCC(=O)OC)O.Cl,Unspecified,,,,Inhibition index,=,0.0536
969,103771100,4107,COC1=CC=CC=C1OCC(COC(=O)N)O,Unspecified,,,,Inhibition index,=,0.09817
970,103771101,23666711,CN1C(=NN=N1)SCC2=C(N3[C@@H]([C@@](C3=O)(NC(=O)CSCC#N)OC)SC2)C(=O)[O-].[Na+],Unspecified,,,,Inhibition index,=,0.04573
971,103771107,84003,C1CN2C(=CC=C2C(=O)C3=CC=CC=C3)C1C(=O)O.C(C(CO)(CO)N)O,Unspecified,,,,Inhibition index,=,0.4498
972,103771114,5794,CCCCOCCOCCOCC1=CC2=C(C=C1CCC)OCO2,Unspecified,,,,Inhibition index,=,0.8723
973,103771115,5360733,C1CC(C1)CN2CC[C@]34[C@@H]5[C@H](CC[C@]3([C@H]2CC6=C4C(=C(C=C6)O)O5)O)O.Cl,Unspecified,,,,Inhibition index,=,0.2089
974,103771121,135403647,C1C(N(C2=C(N1)N=C(NC2=O)N)C=O)CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-].[Ca+2],Unspecified,,,,Inhibition index,=,0.1347
975,103771122,11683,CC1=C[C@@H]2[C@H](CC[C@]3([C@H]2CC[C@@]3(C(=O)C)OC(=O)C)C)[C@@]4(C1=CC(=O)CC4)C,Unspecified,,,,Inhibition index,=,0.7685
976,103771133,59772,CNS(=O)(=O)CC1=CC2=C(C=C1)NC=C2CCN(C)C.C(CC(=O)O)C(=O)O,Unspecified,,,,Inhibition index,=,0.07161
977,103771134,6291,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=C3C=CC(=C4)OC,Unspecified,,,,Inhibition index,=,0.7523
978,103771135,5388881,C=C1CC[C@]2([C@H]3CC4=C5[C@]2([C@H]1OC5=C(C=C4)O)CCN3CC6CC6)O.Cl,Unspecified,,,,Inhibition index,=,1.653
979,103771136,23702,CCC(C(C1=CC(=C(C=C1)O)O)O)NC(C)C.CS(=O)(=O)O,Unspecified,,,,Inhibition index,=,0.119
980,103771138,71399,CN1CCN(CC1)C2=NC3=CC=CC=C3OC4=C2C=C(C=C4)Cl.C(CC(=O)O)C(=O)O,Unspecified,,,,Inhibition index,=,0.4085
981,103771139,441358,CNCCC=C1C2=CC=CC=C2CCC3=CC=CC=C31.Cl,Unspecified,,,,Inhibition index,=,-0.1838
982,103771145,6918132,CCN[C@H]1C[C@@H](S(=O)(=O)C2=C1C=C(S2)S(=O)(=O)N)C.Cl,Unspecified,,,,Inhibition index,=,0.3332
983,103771151,3759,CC1=CC(=NO1)C(=O)NNCC2=CC=CC=C2,Unspecified,,,,Inhibition index,=,0.009023
984,103771154,73957,CCCCOC1=CC=C(C=C1)OCCCN2CCOCC2.Cl,Unspecified,,,,Inhibition index,=,0.1376
985,103771156,247839,C[C@H]1C[C@H]2[C@@H]3CC[C@@H]([C@]3(C[C@@H]([C@@H]2[C@@]4(C1=CC(=O)CC4)C)O)C)C(=O)C,Unspecified,,,,Inhibition index,=,0.5853
986,103771160,5284409,CC(C)(C)NC[C@@H](COC1=CC=CC2=C1CCCC2=O)O.Cl,Unspecified,,,,Inhibition index,=,0.5259
987,103771465,219025,CCCCC1=C(C2=C(O1)C=CC(=C2)NS(=O)(=O)C)C(=O)C3=CC=C(C=C3)OCCCN(CCCC)CCCC.Cl,Unspecified,,,,Inhibition index,=,-0.1229
988,103771467,9933004,C1CC2=C(C=CC(=C2)F)OC1C(CNCC(C3CCC4=C(O3)C=CC(=C4)F)O)O.Cl,Unspecified,,,,Inhibition index,=,-0.1078
989,103771472,16726873,C[N+]1(CCCC1)CC2=C(N3[C@@H]([C@@H](C3=O)NC(=O)/C(=N\OC)/C4=CSC(=N4)N)SC2)C(=O)[O-].Cl,Unspecified,,,,Inhibition index,=,0.3065
990,103771489,129228,C1=CC(=C(C(=C1)F)CN2C=C(N=N2)C(=O)N)F,Unspecified,,,,Inhibition index,=,0.3352
991,103771493,10224595,C1CCN(C[C@@H](C1)N)C2=C(C=C3C(=C2Cl)N(C=C(C3=O)C(=O)O)C4CC4)F.Cl,Unspecified,,,,Inhibition index,=,0.08463
992,103771501,135409471,C[C@@H]([C@@H]([C@H]1CNC2=C(N1)C(=O)NC(=N2)N)O)O.Cl.Cl,Unspecified,,,,Inhibition index,=,0.4022
993,104234176,36462,C[C@@H]1OC[C@@H]2[C@@H](O1)[C@@H]([C@H]([C@@H](O2)O[C@H]3[C@H]4COC(=O)[C@@H]4[C@@H](C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O,Unspecified,,,,Inhibition index,=,0.004299
994,104234199,54687,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C=C2[C@H]1[C@H]([C@H](C=C2)C)CC[C@H](C[C@H](CC(=O)O)O)O)O,Unspecified,,,,Inhibition index,=,0.3233
995,104234207,213039,CC(C)CN(C[C@H]([C@H](CC1=CC=CC=C1)NC(=O)O[C@H]2CO[C@@H]3[C@H]2CCO3)O)S(=O)(=O)C4=CC=C(C=C4)N,Unspecified,,,,Inhibition index,=,1.155
996,104234232,68844,CCN[C@H]1CN(S(=O)(=O)C2=C1C=C(S2)S(=O)(=O)N)CCCOC,Unspecified,,,,Inhibition index,=,0.6645
997,104234233,5284627,CC1(O[C@@H]2CO[C@@]3([C@H]([C@@H]2O1)OC(O3)(C)C)COS(=O)(=O)N)C,Unspecified,,,,Inhibition index,=,0.2075
998,104234237,60855,CC(=O)N[C@@H]1[C@H](C=C(O[C@H]1[C@@H]([C@@H](CO)O)O)C(=O)O)N=C(N)N,Unspecified,,,,Inhibition index,=,0.3133
999,104234238,5754,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@]4(C(=O)CO)O)C)O,Unspecified,,,,Inhibition index,=,0.1194
1000,104234240,64139,C1CC1C#C[C@]2(C3=C(C=CC(=C3)Cl)NC(=O)O2)C(F)(F)F,Unspecified,,,,Inhibition index,=,-0.107
1001,104234246,2162,CCOC(=O)C1=C(NC(=C(C1C2=CC=CC=C2Cl)C(=O)OC)C)COCCN,Unspecified,,,,Inhibition index,=,-0.108
1002,104234257,443939,C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)O.Cl,Unspecified,,,,Inhibition index,=,-0.06911
1003,104234261,5289394,C[C@@H]1C/C=C/C=C/[C@@H]([C@@H](C[C@@H]([C@@H]([C@H]([C@@H](CC(=O)O1)O)OC)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C)O[C@H]3C[C@@]([C@H]([C@@H](O3)C)O)(C)O)N(C)C)O)CC=O)C)O[C@H]4CC[C@@H]([C@H](O4)C)N(C)C,Unspecified,,,,Inhibition index,=,0.02813
1004,104234346,34359,C[C@](CC1=CC(=C(C=C1)O)O)(C(=O)O)NN,Unspecified,,,,Inhibition index,=,0.1844
1005,104234372,68861,C[C@]12CCC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@]2(CC#N)O,Unspecified,,,,Inhibition index,=,0.1822
1006,104234386,189821,CC1=N[C@@]2([C@H](O1)C[C@@H]3[C@@]2(C[C@@H]([C@H]4[C@H]3CCC5=CC(=O)C=C[C@]45C)O)C)C(=O)COC(=O)C,Unspecified,,,,Inhibition index,=,0.4333
1007,104236632,5702144,CC1=CC=C(C=C1)N(CC2=NCCN2)C3=CC(=CC=C3)O.Cl,Unspecified,,,,Inhibition index,=,0.3149
1008,104239304,657349,CC[C@H]1[C@H](COC1=O)CC2=CN=CN2C.[N+](=O)(O)[O-],Unspecified,,,,Inhibition index,=,0.0211
1009,104239523,20749,CC[N+]1(CCC(=C(C2=CC=CC=C2)C3=CC=CC=C3)C1C)CC.[Br-],Unspecified,,,,Inhibition index,=,0.08951
1010,104239756,3033968,CC[C@]12CC[C@H]3[C@H]([C@@H]1C=C[C@]2(C#C)O)CCC4=CC(=O)CC[C@H]34,Unspecified,,,,Inhibition index,=,0.481
1011,104240364,6915744,CC[C@@H]1[C@@]([C@@H]([C@H](/C(=N/OCOCCOC)/[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)O)C)C)O)(C)O,Unspecified,,,,Inhibition index,=,0.08196
1012,104240371,2310,CCC1(CC(=O)NC(=O)C1)C,Unspecified,,,,Inhibition index,=,0.1073
1013,104246103,9363,CCN(CC)C(=O)C1=CC(=C(C=C1)O)OC,Unspecified,,,,Inhibition index,=,0.08355
1014,104247295,47866,C1CC1NC2=NC(=NC(=N2)N)N,Unspecified,,,,Inhibition index,=,0.303
1015,104247713,71651,C1=CC=C(C=C1)C(=O)NCCC(=O)O,Unspecified,,,,Inhibition index,=,0.09032
1016,104250332,78094,CC1=C(C(=CC=C1)C(=O)O)OC(=O)C,Unspecified,,,,Inhibition index,=,0.3414
1017,104250912,182230,CC(=O)N[C@@H](CCC(=O)N)C(=O)O,Unspecified,,,,Inhibition index,=,0.63
1018,104251167,967,C1=C(NC(=O)NC1=O)C(=O)O,Unspecified,,,,Inhibition index,=,0.3534
1019,104252420,27200,CS(=O)(=O)C1=CC=C(C=C1)[C@H]([C@@H](CO)NC(=O)C(Cl)Cl)O,Unspecified,,,,Inhibition index,=,0.06318
1020,123084471,11957654,CN1CCN(CC1)C2CC3=CC=CC=C3SC4=C2C=C(C=C4)Cl.C(=C\C(=O)O)\C(=O)O,Unspecified,,,,Inhibition index,=,0.3181
1021,123084474,2724018,CC(C)NC[C@H](C1=CC(=C(C=C1)O)O)O.[C@@H]([C@H](C(=O)O)O)(C(=O)O)O,Unspecified,,,,Inhibition index,=,0.1733
1022,123084475,134453,CNCCC(C1=CC=CC=C1)OC2=CC=CC=C2OC.Cl,Unspecified,,,,Inhibition index,=,0.1634
1023,123084476,90010,CCN(CC)CCOCCOC(=O)C1(CCCC1)C2=CC=CC=C2.C(C(=O)O)C(CC(=O)O)(C(=O)O)O,Unspecified,,,,Inhibition index,=,0.9224
1024,123084481,6420039,CC1=CC(=C(C=C1OC(=O)C)C(C)C)OCCN(C)C.Cl,Unspecified,,,,Inhibition index,=,-0.01913
1025,123084560,4472,C1=CC=C(C=C1)CNC(=O)CCNNC(=O)C2=CC=NC=C2,Unspecified,,,,Inhibition index,=,0.7026
1026,123084774,2759362,C1=CC(=CC(=C1)I)CN=C(N)N.OS(=O)(=O)O,Unspecified,,,,Inhibition index,=,0.3495
1027,123085062,23675324,C[C@H](C1=CC2=C(C=C1)C=C(C=C2)OC)C(=O)[O-].[Na+],Unspecified,,,,Inhibition index,=,0.1758
1028,123085102,9367,CC(C)NNC(=O)C1=CC=NC=C1.OP(=O)(O)O,Unspecified,,,,Inhibition index,=,0.02671
1029,123085525,3742,CC(=O)N(C)C1=C(C(=C(C(=C1I)C(=O)NCC(=O)NC2=C(C(=C(C(=C2I)C(=O)O)I)C(=O)NCCO)I)I)C(=O)NC)I,Unspecified,,,,Inhibition index,=,0.7532
1030,123085719,5282451,C1C(C1)C2=NC3=CC=CC=C3C(=C2/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-])C4=CC=C(C=C4)F.C1C(C1)C2=NC3=CC=CC=C3C(=C2/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-])C4=CC=C(C=C4)F.[Ca+2],Unspecified,,,,Inhibition index,=,-0.03681
1031,123085720,51039,C1C(=C(N2[C@H](S1)[C@@H](C2=O)NC(=O)[C@@H](C3=CC=CC=C3)N)C(=O)O)Cl,Unspecified,,,,Inhibition index,=,0.6065
1032,123086201,23681233,CCCCCN(CCCCC)C(=O)C(CCC(=O)[O-])NC(=O)C1=CC(=C(C=C1)Cl)Cl.[Na+],Unspecified,,,,Inhibition index,=,0.5123
1033,123086577,55245,CC#C[C@@]1(CC[C@@H]2[C@@]1(C[C@@H](C3=C4CCC(=O)C=C4CC[C@@H]23)C5=CC=C(C=C5)N(C)C)C)O,Unspecified,,,,Inhibition index,=,0.1807
1034,123086734,6419987,CC(C(C1=CC=C(C=C1)O)O)N2CCC(CC2)CC3=CC=CC=C3.C(C(C(=O)O)O)(C(=O)O)O,Unspecified,,,,Inhibition index,=,1.159
1035,123086742,167980,CN1C(=CC(=O)N(C1=O)C)NCCCN2CCN(CC2)C3=CC=CC=C3OC.Cl,Unspecified,,,,Inhibition index,=,0.607
1036,123086772,23659,CCN(CC)CCNC(=O)C1=CC(=C(C=C1OC)N)Cl.Cl,Unspecified,,,,Inhibition index,=,0.02423
1037,123086773,5702214,CCN(CC)CCNC(=O)C1=C(C=CC(=C1)S(=O)(=O)C)OC.Cl,Unspecified,,,,Inhibition index,=,0.09264
1038,123087625,5358907,CN1CC(C2=C(C1)C(=CC=C2)N)C3=CC=CC=C3.C(=C\C(=O)O)\C(=O)O,Unspecified,,,,Inhibition index,=,0.2608
1039,123087626,68626,C1CN(CCC12CNC(=O)O2)CCC3=CC=CC=C3.Cl,Unspecified,,,,Inhibition index,=,0.2518
1040,123087665,26964,C1=CC(=C(C(=C1CNNC(=O)C(CO)N)O)O)O.Cl,Unspecified,,,,Inhibition index,=,0.2748
1041,123087748,2942,CN(C)N=NC1=C(NC=N1)C(=O)N,Unspecified,,,,Inhibition index,=,-0.0106
1042,123089084,11211984,C1CCC(CC1)NC(=S)N2CCC(CC2)C3=CN=CN3.C(=C\C(=O)O)\C(=O)O,Unspecified,,,,Inhibition index,=,0.004511
1043,123089154,5233,CC(C)COC(=O)OCN1C(=O)CN(CC1=O)CCN2CC(=O)N(C(=O)C2)COC(=O)OCC(C)C,Unspecified,,,,Inhibition index,=,0.5895
1044,123090281,114811,CS(=O)(=O)C1=CC=C(C=C1)[C@H]([C@@H](CF)NC(=O)C(Cl)Cl)O,Unspecified,,,,Inhibition index,=,0.3089
1045,123090899,8695,CCCCNC1=CC=C(C=C1)C(=O)OCCN(C)C.Cl,Unspecified,,,,Inhibition index,=,0.4749
1046,123091454,5462351,CN1CC[C@@]23CCCC[C@@H]2[C@@H]1CC4=C3C=C(C=C4)OC.O.Br,Unspecified,,,,Inhibition index,=,0.8332
1047,123091459,5702295,C1=CC=C(C=C1)CN=C(N)NC(=O)C2=C(N=C(C(=N2)Cl)N)N.Cl,Unspecified,,,,Inhibition index,=,-0.07365
1048,123091463,6917728,CCC1=CC(=C(C(=C1O)C(=O)NC[C@@H]2CCCN2CC)OC)Cl.Cl,Unspecified,,,,Inhibition index,=,0.4234
1049,123091513,9798098,CC1(O[C@@H]2[C@H]([C@H](O[C@@H]2O1)[C@@H](CO)O)OCCCN(C)C)C.Cl,Unspecified,,,,Inhibition index,=,0.4525
1050,123092043,40632,CC1=CN(C(=O)C=C1)C2=CC=CC=C2,Unspecified,,,,Inhibition index,=,0.2723
1051,123092045,5282386,CC1=CC(=CC(=C1CC2=NCCN2)C)C(C)(C)C.Cl,Unspecified,,,,Inhibition index,=,0.1613
1052,123092698,13221,CC1(C2CCC(C2)C1(C)NC)C.Cl,Unspecified,,,,Inhibition index,=,0.674
1053,123093754,5309446,C1CCN(C1)CC2=NC3=CC=CC=C3N2CC4=CC=C(C=C4)Cl.Cl,Unspecified,,,,Inhibition index,=,1.007
1054,123094098,3864541,CCN1C=C(C(=O)C2=C1N=C(C=C2)C)C(=O)[O-].[Na+],Unspecified,,,,Inhibition index,=,-0.007949
1055,123094240,19379,CN(C)CCOC(=O)COC1=CC=C(C=C1)Cl.Cl,Unspecified,,,,Inhibition index,=,0.1587
1056,123094711,9064,C1[C@@H]([C@H](OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O,Unspecified,,,,Inhibition index,=,-0.02733
1057,123094713,446598,CCC[C@@H]1C[C@H](N(C1)C)C(=O)N[C@@H]([C@@H]2[C@@H]([C@@H]([C@H]([C@H](O2)SC)O)O)O)[C@H](C)Cl,Unspecified,,,,Inhibition index,=,0.5664
1058,123094731,636405,CC1=CC(=O)C(=CN1)C(=O)N[C@H](C2=CC=C(C=C2)O)C(=O)N[C@H]3[C@@H]4N(C3=O)C(=C(CS4)CSC5=NN=NN5C)C(=O)O,Unspecified,,,,Inhibition index,=,0.7171
1059,123094736,16490,C[C@@H]1C[C@H]2[C@@H]3C[C@@H](C4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)CO)O)C)O)F)C)F,Unspecified,,,,Inhibition index,=,0.1234
1060,123096680,5702285,CC(C)(C)NCC(C1=CC=CC=C1Cl)O.Cl,Unspecified,,,,Inhibition index,=,0.6288
1061,123096680,5702285,CC(C)(C)NCC(C1=CC=CC=C1Cl)O.Cl,Unspecified,,,,Inhibition index,=,0.251
1062,123096811,26098,CCCC1C(=O)N2C3=C(C=CC(=C3)C)N=C(N2C1=O)N(C)C,Unspecified,,,,Inhibition index,=,0.9817
1063,123097007,5478883,C[C@@H](C(=O)N[C@@H](CC(C)C)[C@H](CC(=O)O)O)NC(=O)C[C@@H]([C@H](CC(C)C)NC(=O)[C@H](C(C)C)NC(=O)[C@H](C(C)C)NC(=O)CC(C)C)O,Unspecified,,,,Inhibition index,=,-0.009251
1064,123097024,4101,C1N2CN3CN1CN(C2)C3,Unspecified,,,,Inhibition index,=,0.2897
1065,123098401,17275,C1CN=C(N1)CN(CC2=CC=CC=C2)C3=CC=CC=C3.Cl,Unspecified,,,,Inhibition index,=,0.181
1066,123098411,6852391,CCCC[N+]1([C@@H]2CC(C[C@H]1[C@H]3[C@@H]2O3)OC(=O)[C@H](CO)C4=CC=CC=C4)C.[Br-],Unspecified,,,,Inhibition index,=,0.02601
1067,123098456,23672955,C[C@H]1[C@@H]2CC[C@]3([C@H]([C@]2(CC[C@H]1O)C)[C@@H](C[C@@H]\4[C@@]3(C[C@@H](/C4=C(/CCC=C(C)C)\C(=O)[O-])OC(=O)C)C)O)C.[Na+],Unspecified,,,,Inhibition index,=,0.09958
1068,123098486,50088,CC(C)COCC(CN(CC1=CC=CC=C1)C2=CC=CC=C2)N3CCCC3.Cl,Unspecified,,,,Inhibition index,=,-0.1052
1069,123098941,656783,CC(C)NC[C@@H](C1=CC(=C(C=C1)O)O)O.Cl,Unspecified,,,,Inhibition index,=,1.163
1070,123099597,180559,CC(C)NC[C@H](COC1=CC=C(C=C1)CC(=O)N)O,Unspecified,,,,Inhibition index,=,0.05219
1071,123100122,5924,CNCC(C1=CC(=C(C=C1)O)O)O.Cl,Unspecified,,,,Inhibition index,=,0.3358
1072,123100594,44383,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4CCCO4)N)OC.Cl,Unspecified,,,,Inhibition index,=,-0.01131
1073,123100600,54685920,C[C@@H]1[C@H]2[C@@H]([C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O.Cl,Unspecified,,,,Inhibition index,=,0.185
1074,123100605,10314472,CN[C@@H]1C[C@H](C2=CC=CC=C12)C3=CC(=C(C=C3)Cl)Cl.Cl,Unspecified,,,,Inhibition index,=,-0.3261
1075,123100761,66064,CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F.Cl.Cl,Unspecified,,,,Inhibition index,=,-0.1697
1076,123100799,6419995,CC1=C2C(=CS1)C(=O)NC3=CC=CC=C3N2C(=O)CN4CCN(CC4)C.Cl.Cl,Unspecified,,,,Inhibition index,=,0.03607
1077,123100904,8667,CN(C)CCN(CC1=CC=CS1)C2=CC=CC=N2.Cl,Unspecified,,,,Inhibition index,=,0.5153
1078,123101169,66368,CC(C)NCC(COC1=CC=CC=C1CC=C)O.Cl,Unspecified,,,,Inhibition index,=,0.02886
1079,123101543,23656722,CNCC[C@H](C1=CC=CS1)OC2=CC=CC3=CC=CC=C32.Cl,Unspecified,,,,Inhibition index,=,0.6923
1080,124955695,6603542,CN/C(=C/[N+](=O)[O-])/NCCSCC1=CC=C(O1)CN(C)C.Cl,Unspecified,,,,Inhibition index,=,0.09309
1081,124955717,6300,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C)O)CCC4=CC(=O)C=C[C@]34C,Unspecified,,,,Inhibition index,=,1.126
1082,124955734,5282483,C1CN(CCN1CC/C=C\2/C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F)CCO.Cl.Cl,Unspecified,,,,Inhibition index,=,-0.2751
1083,124956034,5315,C1=CC(=CC=C1NC(=O)CCC(=O)O)S(=O)(=O)NC2=NC=CS2,Unspecified,,,,Inhibition index,=,0.08254
1084,124956038,35455,CC(=CCC1C(=O)N(N(C1=O)C2=CC=CC=C2)C3=CC=CC=C3)C,Unspecified,,,,Inhibition index,=,0.9962
1085,124958340,14709,CC(=O)O[C@H]1CC[C@@]2([C@H]3CC[C@]4([C@H]([C@@H]3CC=C2C1)CCC4=O)C)C,Unspecified,,,,Inhibition index,=,0.6824
1086,124960256,6420003,CCN1CCN(C(=O)C1=O)C(=O)N[C@H](C2=CC=C(C=C2)O)C(=O)N[C@H]3[C@@H]4N(C3=O)C(=C(CS4)CSC5=NN=NN5C)C(=O)O.O.O,Unspecified,,,,Inhibition index,=,0.2339
1087,124960991,4990,CNC(=O)OCC1=NC(=CC=C1)COC(=O)NC,Unspecified,,,,Inhibition index,=,0.5155
1088,124963555,44564,C1=C(C=C(C(=C1NC(=O)C(=O)O)Cl)NC(=O)C(=O)O)C#N,Unspecified,,,,Inhibition index,=,0.07532
1089,124963581,51082,C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO.Cl.Cl,Unspecified,,,,Inhibition index,=,-0.09913
1090,124964639,12478,COC1=CC(=CC(=C1OC)OC)C(=O)N2CCOCC2,Unspecified,,,,Inhibition index,=,0.007911
1091,124965875,65632,C1CSC(=O)C1NC(=O)CSCC(=O)O,Unspecified,,,,Inhibition index,=,0.0609
1092,124966244,50942,CN1C2=C(C(=O)N(C1=O)C)N(C=N2)CC3OCCO3,Unspecified,,,,Inhibition index,=,0.0992
1093,124966249,4806,C1=CC=C(C(=C1)C(=O)NC2=CC=C(C=C2)S(=O)(=O)NC3=NC=CS3)C(=O)O,Unspecified,,,,Inhibition index,=,0.03434
1094,124967341,65755,C1C(=C(N2[C@H](S1)[C@@H](C2=O)NC(=O)CN3C=NN=N3)C(=O)O)CSC4=NN=CS4,Unspecified,,,,Inhibition index,=,0.4005
1095,124968543,4006,CC(C)OC(=O)C(=C1SC=CS1)C(=O)OC(C)C,Unspecified,,,,Inhibition index,=,0.2262
1096,124968897,255968,CCC1=C(C2=CC=CC=C2O1)C(=O)C3=CC=C(C=C3)O,Unspecified,,,,Inhibition index,=,0.4218
1097,124971198,5042,C1=CC=C2C(=C1)C(=CC(=O)N2)CC(C(=O)O)NC(=O)C3=CC=C(C=C3)Cl,Unspecified,,,,Inhibition index,=,0.04146
1098,124971540,657306,CC[N+]1(CCCC(C1)OC(=O)C(C2=CC=CC=C2)(C3=CC=CC=C3)O)C.[Br-],Unspecified,,,,Inhibition index,=,0.114
1099,124971548,34040,CN1C[C@@H](C[C@]2([C@H]1CC3=CN(C4=CC=CC2=C34)C)OC)COC(=O)C5=CC(=CN=C5)Br,Unspecified,,,,Inhibition index,=,-0.08213
1100,124971549,19910,C1=CC2=C(C=CC(=C2N=C1)O)[N+](=O)[O-],Unspecified,,,,Inhibition index,=,0.4262
1101,124971557,2893,CC1CC(CC(C1)(C)C)OC(=O)C(C2=CC=CC=C2)O,Unspecified,,,,Inhibition index,=,0.5762
1102,124971569,161104,C1CCN(CC1)CCOC(C2=CC=CC=C2)C3=CC=C(C=C3)Cl.Cl,Unspecified,,,,Inhibition index,=,0.1742
1103,124973412,636402,C[C@]12CC[C@](C[C@H]1C3=CC(=O)[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)OC(=O)CCC(=O)[O-])C)(C)C(=O)[O-].[Na+].[Na+],Unspecified,,,,Inhibition index,=,0.08333
1104,124973644,14130,CCOC1=CC=C(C=C1)NC(=O)CC(C)O,Unspecified,,,,Inhibition index,=,0.7181
